MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,GOODYEAR,GOODYEAR INDIA LIMITED,       877.15,       885.85,       900.00,       884.50,       898.10,                  4273216.00,4779,N, ,547,      1005.40,       783.00
N,EQ,GPIL,GODAWARI POW & ISP LTD,       367.10,       376.80,       393.95,       370.00,       387.50,                204106456.55,531573,N, ,8645,      1550.05,       231.35
N,EQ,GPPL,GUJARAT PIPAVAV PORT LTD,        85.20,        86.00,        86.80,        82.85,        83.85,                 75780598.45,899637,N, ,8847,       124.30,        75.30
N,EQ,GPTINFRA,GPT INFRAPROJECTS LTD,        91.65,        93.00,        94.95,        91.70,        92.15,                  2495626.90,26828,N, ,816,       111.90,        39.55
N,EQ,GRANULES,GRANULES INDIA LIMITED,       245.40,       250.80,       272.90,       247.00,       271.20,               1434363888.30,5393671,N, ,47074,       404.80,       232.10
N,EQ,GRAPHITE,GRAPHITE INDIA LTD,       453.55,       462.00,       474.80,       460.45,       471.65,                144853615.60,309548,N, ,9839,       815.90,       396.00
N,EQ,GRAUWEIL,GRAUER & WEIL IND LTD,        72.50,        74.50,        82.25,        73.05,        80.35,                552213600.20,6972650,N, ,38843,        82.25,        43.30
N,EQ,GREAVESCOT,GREAVES COTTON LTD.,       148.60,       151.90,       159.75,       151.65,       158.75,                305841107.00,1960591,N, ,18918,       258.90,       125.40
N,EQ,GREENLAM,GREENLAM INDUSTRIES LTD.,       299.85,       309.90,       321.70,       300.60,       319.30,                 11410332.95,36114,N, ,2341,      1997.40,       293.80
N,EQ,GREENPANEL,GREENPANEL INDUSTRIES LTD,       489.80,       500.50,       503.50,       493.30,       497.10,                 94042289.60,188991,N, ,9878,       625.70,       234.55
N,EQ,GREENPLY,GREENPLY INDUSTRIES LTD,       177.45,       181.00,       186.15,       179.50,       181.25,                 61017073.60,336949,N, ,3996,       254.70,       161.35
N,EQ,GREENPOWER,ORIENT GREEN POWER CO LTD,        11.00,        11.15,        11.55,        10.85,        11.55,                 96391190.20,8471833,N, ,7054,        14.35,         2.20
N,EQ,GRINDWELL,GRINDWELL NORTON LIMITED,      1766.15,      1775.00,      1808.55,      1764.30,      1783.85,                 45509018.30,25448,N, ,4839,      2018.35,      1130.35
N,EQ,GRINFRA,G R INFRAPROJECTS LIMITED,      1415.60,      1417.20,      1438.20,      1403.00,      1416.45,                  7305093.45,5147,N, ,1241,      2267.65,      1249.20
N,EQ,GROBTEA,THE GROB TEA COMPANY LTD,       918.70,       936.00,       941.65,       915.05,       927.90,                   108975.40,118,N, ,71,      1444.80,       780.55
N,EQ,GRPLTD,GRP LIMITED,      1399.45,      1397.00,      1432.00,      1372.00,      1381.70,                  1166886.15,830,N, ,270,      1597.00,       900.90
N,EQ,GRSE,GARDEN REACH SHIP&ENG LTD,       288.80,       291.20,       316.80,       291.20,       309.50,                409320929.85,1323240,N, ,24631,       333.00,       173.30
N,EQ,GRWRHITECH,GARWARE HI-TECH FILMS LTD,       628.60,       640.00,       658.70,       632.65,       651.65,                  4259217.75,6612,N, ,463,       889.00,       583.25
N,EQ,GSCLCEMENT,GUJARAT SIDHEE CEM. LTD.,        39.70,        40.25,        40.95,        40.05,        40.60,                  2319486.05,57295,N, ,627,        62.55,        36.35
N,EQ,GSFC,GUJ STATE FERT & CHEM LTD,       155.35,       157.00,       161.00,       156.10,       159.10,                237769550.60,1504329,N, ,11828,       198.80,        98.10
N,EQ,GSPL,GUJARAT STATE PETRO LTD,       263.10,       265.85,       273.90,       263.15,       272.60,                263559138.30,973015,N, ,12353,       379.20,       246.65
N,EQ,GTL,GTL LTD,         8.65,         8.75,         9.00,         8.70,         8.85,                  3835805.10,433449,N, ,1239,        31.65,         6.80
N,EQ,GTLINFRA,GTL INFRA.LTD,         1.30,         1.30,         1.35,         1.25,         1.30,                138274841.80,106486226,N, ,13372,         3.30,          .70
N,EQ,GTPL,GTPL HATHWAY LIMITED,       160.90,       161.55,       165.90,       160.60,       162.60,                  5755462.30,35288,N, ,1459,       313.90,       136.85
N,EQ,GUFICBIO,GUFIC BIOSCIENCES LTD.,       243.75,       244.00,       249.15,       233.55,       243.90,                 32698625.60,134940,N, ,4660,       290.00,       171.10
N,EQ,GUJALKALI,GUJARAT ALKALIES & CHEM,       814.35,       831.40,       918.90,       831.40,       906.50,               1501039102.55,1705551,N, ,52113,      1044.70,       396.00
N,EQ,GUJAPOLLO,GUJ. APOLLO IND. LTD.,       215.00,       218.00,       226.90,       215.50,       220.85,                  1077101.65,4882,N, ,195,       277.05,       197.25
N,EQ,GUJGASLTD,GUJARAT GAS LIMITED,       559.35,       563.20,       576.00,       562.95,       570.55,                569684995.10,999430,N, ,20186,       786.00,       478.05
N,EQ,GULFOILLUB,GULF OIL LUB. IND. LTD.,       404.65,       406.70,       414.30,       405.50,       409.35,                 16248967.40,39675,N, ,2289,       745.00,       377.60
N,EQ,GULFPETRO,GP PETROLEUMS LIMITED,        52.05,        52.70,        55.00,        52.20,        54.10,                  7405098.65,137534,N, ,2166,        77.55,        41.10
N,EQ,GULPOLY,GULSHAN POLYOLS LIMITED,       273.70,       285.00,       285.00,       276.05,       283.10,                  8914397.75,31789,N, ,1215,       421.45,       154.10
N,EQ,HAL,HINDUSTAN AERONAUTICS LTD,      1685.75,      1725.00,      1787.00,      1719.50,      1757.20,               3349205882.70,1908136,N, ,71104,      1787.00,       986.35
N,EQ,HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,       913.30,       929.80,       935.00,       899.00,       910.75,                199650949.05,216997,N, ,12420,      1580.00,       735.00
N,EQ,HARIOMPIPE,HARIOM PIPE INDUSTRIES L,       203.00,       205.05,       227.80,       204.20,       214.20,                198398458.60,910709,N, ,18038,       231.00,       169.10
N,EQ,HARRMALAYA,HARRISON MALAYALAM LTD,       151.85,       154.00,       155.80,       154.00,       154.85,                  4130611.95,26657,N, ,956,       249.75,       129.05
N,EQ,HATHWAY,HATHWAY CABLE & DATACOM,        17.90,        18.25,        18.45,        18.00,        18.35,                 24218410.75,1327889,N, ,3623,        29.25,        16.55
N,EQ,HATSUN,HATSUN AGRO PRODUCT LTD.,       866.90,       875.35,       899.00,       874.75,       888.90,                 21440091.65,24177,N, ,3013,      1525.95,       825.80
N,EQ,HBLPOWER,HBL POWER SYSTEMS LTD.,        84.00,        86.00,        89.35,        86.00,        87.30,                488109411.55,5572955,N, ,21825,        93.35,        38.75
N,EQ,HBSL,HB STOCKHOLDINGS LIMITED,        47.50,        47.50,        48.85,        45.15,        46.00,                   952116.65,20651,N, ,350,        76.90,        16.50
N,EQ,HCC,HINDUSTAN CONSTRUCTION CO,        14.05,        14.35,        14.50,        14.10,        14.30,                 55870339.50,3901555,N, ,4339,        20.05,         8.60
N,EQ,HCG,HEALTHCARE GLOB. ENT. LTD,       271.15,       277.45,       277.45,       270.00,       273.00,                  9941892.60,36537,N, ,1701,       308.80,       180.60
N,EQ,HCL-INSYS,HCL INFOSYSTEMS LTD,        16.95,        17.20,        17.55,        17.00,        17.10,                  2742407.15,159310,N, ,1302,        31.30,         9.15
N,EQ,HECPROJECT,HEC INFRA PROJECTS LTD,        29.30,        29.75,        30.75,        27.85,        30.50,                   310857.45,10518,N, ,115,        45.00,        27.85
N,EQ,HEG,HEG LTD,      1040.90,      1059.95,      1089.00,      1056.00,      1080.30,                147732034.55,137708,N, ,12097,      2629.00,       991.75
N,EQ,HEIDELBERG,HEIDELBERGCEMENT (I) LTD,       186.00,       188.50,       191.30,       180.05,       186.40,                155197947.30,832266,N, ,18617,       284.95,       178.45
N,EQ,HEMIPROP,HEMISPHERE PROP IND LTD,       102.70,       104.10,       107.70,       104.10,       105.80,                 37843850.50,357981,N, ,4443,       167.20,        99.05
N,EQ,HERANBA,HERANBA INDUSTRIES LTD,       555.15,       562.00,       574.95,       560.95,       573.40,                 23236319.20,40864,N, ,2485,       866.85,       542.10
N,EQ,HERCULES,HERCULES HOI. LTD.,       132.45,       133.75,       137.55,       133.00,       135.75,                  1854190.75,13689,N, ,491,       179.55,       116.40
N,EQ,HERITGFOOD,HERITAGE FOODS LTD,       287.75,       292.05,       295.45,       290.25,       291.55,                 11298992.95,38651,N, ,2539,       565.00,       282.05
N,EQ,HESTERBIO,HESTER BIOSCIENCES LTD,      2329.35,      2341.00,      2416.95,      2182.00,      2276.75,                 70440225.75,31460,N, ,3716,      3134.00,      2131.25
N,EQ,HEXATRADEX,HEXA TRADEX LIMITED,       175.65,       180.00,       180.00,       176.00,       177.55,                  2834368.15,15979,N, ,148,       237.00,       111.10
N,EQ,HFCL,HFCL LIMITED,        64.00,        65.65,        66.40,        64.55,        65.85,                284176488.55,4349558,N, ,14154,       101.35,        37.25
N,EQ,HGINFRA,H.G.INFRA ENGINEERING LTD,       539.80,       549.85,       582.50,       549.85,       567.95,                 36759491.10,64985,N, ,4523,       830.00,       333.30
N,EQ,HGS,HINDUJA GLOBAL SOLS. LTD.,       911.25,       923.00,       940.80,       910.05,       932.05,                 46417233.95,50368,N, ,4215,      3920.00,       846.00
N,EQ,HIKAL,HIKAL LIMITED,       383.30,       386.10,       392.05,       380.95,       382.10,                 28329651.35,73442,N, ,2791,       742.00,       331.50
N,EQ,HIL,HIL LIMITED,      3519.45,      3554.00,      3587.15,      3450.60,      3463.85,                 42105572.90,12069,N, ,3519,      6758.05,      3375.00
N,EQ,HIMATSEIDE,HIMATSINGKA SEIDE LTD,       123.60,       126.75,       132.45,       125.40,       131.35,                 26685191.85,207978,N, ,6889,       283.90,       113.45
N,EQ,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,       285.95,       290.15,       292.00,       282.00,       285.45,                  1502946.65,5275,N, ,413,       375.00,       250.00
N,EQ,HINDCON,HINDCON CHEMICALS LIMITED,        65.15,        67.00,        67.00,        65.00,        66.20,                   363346.95,5503,N, ,128,        87.00,        41.75
N,EQ,HINDCOPPER,HINDUSTAN COPPER LTD,        96.80,       100.00,       104.80,       100.00,       101.80,               1128569365.10,11012735,N, ,48720,       186.60,        88.70
N,EQ,HINDMOTORS,HINDUSTAN MOTORS LIMITED,        10.35,        10.65,        10.80,        10.45,        10.60,                  2590138.10,243945,N, ,1078,        18.15,         7.10
N,EQ,HINDOILEXP,HINDUSTAN OIL EXPLORATION,       170.20,       172.00,       178.00,       172.00,       174.60,                 55915294.40,319802,N, ,4199,       245.70,        93.65
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,       285.45,       291.15,       296.85,       290.10,       293.65,                173337388.40,591646,N, ,10516,       408.60,       278.95
N,EQ,HIRECT,HIND RECTIFIER LIMITED,       191.45,       195.30,       200.00,       188.10,       195.95,                  3111666.05,16033,N, ,1030,       283.50,       133.20
N,EQ,HISARMETAL,HISAR METAL IND. LIMITED,       116.15,       117.85,       121.90,       117.00,       117.30,                  1544093.00,13043,N, ,464,       165.00,        91.20
N,EQ,HITECH,HI-TECH PIPES LIMITED,       538.55,       547.65,       555.40,       545.00,       546.60,                 30699540.00,55909,N, ,999,       760.00,       363.00
N,EQ,HITECHCORP,HITECH CORPORATION LTD,       234.35,       244.00,       244.00,       235.15,       238.25,                  1506252.20,6320,N, ,261,       338.00,       156.00
N,EQ,HITECHGEAR,THE HI-TECH GEARS LIMITED,       191.35,       192.00,       204.40,       191.50,       201.85,                  1469648.40,7427,N, ,512,       365.95,       180.70
N,EQ,HLEGLAS,HLE GLASCOAT LIMITED,      3528.65,      3629.00,      3702.20,      3611.90,      3682.85,                 41271825.60,11253,N, ,3373,      7550.00,      2940.00
N,EQ,HLVLTD,HLV LIMITED,         9.40,         9.40,         9.75,         9.40,         9.55,                   965712.90,100373,N, ,329,        12.95,         5.90
N,EQ,HMVL,HINDUSTAN MEDIA VENT LTD,        61.25,        61.40,        63.45,        61.40,        62.35,                  2642931.70,42399,N, ,541,       106.70,        57.70
N,EQ,HNDFDS,HINDUSTAN FOODS LIMITED,      1850.40,      2065.00,      2065.00,      1825.80,      1909.65,                 93618704.30,47108,N, ,6634,      2489.00,      1622.65
N,EQ,HOMEFIRST,HOME FIRST FIN CO IND LTD,       760.75,       775.00,       794.90,       732.95,       755.05,                184970228.85,240961,N, ,9247,       921.30,       491.45
N,EQ,HONAUT,HONEYWELL AUTOMATION IND,     32004.45,     32300.00,     32703.00,     31156.70,     31470.90,                282499900.05,8905,N, ,3803,     47275.95,     31156.70
N,EQ,HONDAPOWER,HONDA I POWER PRODUCT LTD,      1584.85,      1616.45,      1808.95,      1606.65,      1693.10,                382948824.15,220443,N, ,24688,      1808.95,      1020.00
N,EQ,HOVS,HOV SERVICES LTD,        58.85,        60.80,        62.25,        58.30,        61.40,                  1924268.20,31474,N, ,569,        90.70,        43.65
N,EQ,HPAL,HP ADHESIVES LIMITED,       356.80,       360.00,       375.00,       360.00,       370.50,                 20449590.00,55295,N, ,3346,       505.00,       335.00
N,EQ,HPL,HPL ELECTRIC & POWER LTD,        59.30,        60.10,        62.40,        60.05,        61.40,                  5586547.55,91507,N, ,1246,        91.40,        46.75
N,EQ,HSCL,HIMADRI SPECIALITY CHEM L,        62.25,        63.35,        65.40,        63.05,        64.55,                299787383.15,4671825,N, ,16782,        85.50,        41.55
N,EQ,HTMEDIA,HT MEDIA LIMITED,        25.90,        26.60,        27.50,        26.30,        26.70,                  5707392.25,214448,N, ,1130,        39.20,        21.25
N,EQ,HUDCO,HSG & URBAN DEV CORPN LTD,        33.20,        33.70,        34.35,        33.60,        33.85,                 35014630.70,1033405,N, ,3388,        58.25,        30.60
N,EQ,HUHTAMAKI,HUHTAMAKI INDIA LIMITED,       174.85,       176.55,       180.30,       175.00,       178.35,                  6946266.05,39021,N, ,1356,       328.00,       148.40
N,EQ,IBREALEST,INDIABULLS REAL EST. LTD,        73.90,        75.30,        75.75,        73.10,        73.75,                535964647.00,7199836,N, ,26595,       195.90,        68.40
N,EQ,IBULHSGFIN,INDIABULLS HSG FIN LTD,       116.30,       119.00,       123.05,       117.35,       120.35,                848410918.10,7102665,N, ,40248,       313.70,       105.70
N,EQ,ICIL,INDO COUNT INDUSTRIES LTD,       136.65,       138.80,       147.00,       137.15,       143.80,                 47847094.60,336718,N, ,7805,       315.00,       123.40
N,EQ,ICRA,ICRA LIMITED,      4016.15,      4025.00,      4096.35,      4013.00,      4031.80,                 30147456.05,7503,N, ,296,      4530.45,      3134.00
N,EQ,IDBI,IDBI BANK LIMITED,        36.25,        36.70,        37.40,        36.55,        36.70,                248913871.15,6759968,N, ,11908,        65.25,        36.00
N,EQ,IDEA,VODAFONE IDEA LIMITED,         8.90,         9.05,         9.20,         9.00,         9.10,                824885362.90,90461945,N, ,100857,        16.80,         4.55
